DATA;HORA;RADIACAO;TEMPERATURA
13/07/2020;1500 UTC;2422.2;32.8
13/07/2020;1600 UTC;2405.2;32.4
13/07/2020;1700 UTC;1861.3;34.4
13/07/2020;1800 UTC;1064.9;32.6
13/07/2020;1900 UTC;1605.7;33.6
13/07/2020;2000 UTC;1322.7;33.1
13/07/2020;2100 UTC;309.9;31.7
13/07/2020;2200 UTC;27.3;29.2
13/07/2020;2300 UTC;;27.5
14/07/2020;0000 UTC;;26.7
14/07/2020;0100 UTC;;26
14/07/2020;0200 UTC;;25.3
14/07/2020;0300 UTC;;24.5
14/07/2020;0400 UTC;;23.1
14/07/2020;0500 UTC;;22.6
14/07/2020;0600 UTC;;22.6
14/07/2020;0700 UTC;;22
14/07/2020;0800 UTC;;21.1
14/07/2020;0900 UTC;;20.6
14/07/2020;1000 UTC;;20.8
14/07/2020;1100 UTC;194.3;21.9
14/07/2020;1200 UTC;890.9;25.2
14/07/2020;1300 UTC;1555.7;29.1
14/07/2020;1400 UTC;2088.6;31.9
14/07/2020;1500 UTC;2421.3;32.9
14/07/2020;1600 UTC;2550.8;33.7
14/07/2020;1700 UTC;2469.5;33.7
14/07/2020;1800 UTC;2303.3;34.3
14/07/2020;1900 UTC;1920;33.6
14/07/2020;2000 UTC;1332.3;32.8
14/07/2020;2100 UTC;573.1;31.3
14/07/2020;2200 UTC;27.1;28.8
14/07/2020;2300 UTC;;27.5
15/07/2020;0000 UTC;;26.4
15/07/2020;0100 UTC;;25.1
15/07/2020;0200 UTC;;24.1
15/07/2020;0300 UTC;;23.2
15/07/2020;0400 UTC;;22.2
15/07/2020;0500 UTC;;21.4
15/07/2020;0600 UTC;;21.2
15/07/2020;0700 UTC;;20.7
15/07/2020;0800 UTC;;20.1
15/07/2020;0900 UTC;;19.4
15/07/2020;1000 UTC;;19.3
15/07/2020;1100 UTC;197.3;21.2
15/07/2020;1200 UTC;877;23.8
15/07/2020;1300 UTC;1588.8;28.6
15/07/2020;1400 UTC;2136.6;31.3
15/07/2020;1500 UTC;2473;32.6
15/07/2020;1600 UTC;2599.4;33.4
15/07/2020;1700 UTC;2523.6;33.6
15/07/2020;1800 UTC;2330.7;33.5
15/07/2020;1900 UTC;1971.3;33.4
15/07/2020;2000 UTC;1372.4;32.7
15/07/2020;2100 UTC;604.7;31
15/07/2020;2200 UTC;24.9;27.7
15/07/2020;2300 UTC;;26.2
16/07/2020;0000 UTC;;24.7
16/07/2020;0100 UTC;;23
16/07/2020;0200 UTC;;22.8
16/07/2020;0300 UTC;;21.9
16/07/2020;0400 UTC;;20.4
16/07/2020;0500 UTC;;19.7
16/07/2020;0600 UTC;;18.6
16/07/2020;0700 UTC;;18.3
16/07/2020;0800 UTC;;18.6
16/07/2020;0900 UTC;;18.4
16/07/2020;1000 UTC;;18.2
16/07/2020;1100 UTC;205;20.9
16/07/2020;1200 UTC;896.5;23.6
16/07/2020;1300 UTC;1609.6;28.6
16/07/2020;1400 UTC;2150.4;31.8
16/07/2020;1500 UTC;2480.4;32.4
16/07/2020;1600 UTC;2619.1;33.4
16/07/2020;1700 UTC;2513.9;34
16/07/2020;1800 UTC;2151.8;32.4
16/07/2020;1900 UTC;1829.1;33.5
16/07/2020;2000 UTC;1489.3;33.2
16/07/2020;2100 UTC;583.2;31.3
16/07/2020;2200 UTC;22.6;29.3
16/07/2020;2300 UTC;;26.8
17/07/2020;0000 UTC;;26.8
17/07/2020;0100 UTC;;24.9
17/07/2020;0200 UTC;;24.3
17/07/2020;0300 UTC;;23.3
17/07/2020;0400 UTC;;22.5
17/07/2020;0500 UTC;;22.4
17/07/2020;0600 UTC;;21.7
17/07/2020;0700 UTC;;20.6
17/07/2020;0800 UTC;;20.8
17/07/2020;0900 UTC;;20.4
17/07/2020;1000 UTC;;19.9
17/07/2020;1100 UTC;193.9;21.9
17/07/2020;1200 UTC;873.5;24.7
17/07/2020;1300 UTC;1588.2;29
17/07/2020;1400 UTC;2128.9;31.2
17/07/2020;1500 UTC;2463;32.2
17/07/2020;1600 UTC;2610.7;33.6
17/07/2020;1700 UTC;2501.7;33.9
17/07/2020;1800 UTC;2301.7;33.8
17/07/2020;1900 UTC;1958.7;34.6
17/07/2020;2000 UTC;1094.2;33.9
17/07/2020;2100 UTC;425.4;32.3
17/07/2020;2200 UTC;36.5;30.6
17/07/2020;2300 UTC;;28.9
18/07/2020;0000 UTC;;26.6
18/07/2020;0100 UTC;;25.6
18/07/2020;0200 UTC;;25
18/07/2020;0300 UTC;;24.2
18/07/2020;0400 UTC;;23
18/07/2020;0500 UTC;;22.3
18/07/2020;0600 UTC;;21.4
18/07/2020;0700 UTC;;21.8
18/07/2020;0800 UTC;;20.5
18/07/2020;0900 UTC;;20
18/07/2020;1000 UTC;;20.4
18/07/2020;1100 UTC;190.4;21.7
18/07/2020;1200 UTC;865.6;25.4
18/07/2020;1300 UTC;1586.8;28.7
18/07/2020;1400 UTC;2127;30.1
18/07/2020;1500 UTC;2454.4;32.2
18/07/2020;1600 UTC;2605.1;32.6
18/07/2020;1700 UTC;2537.4;32.2
18/07/2020;1800 UTC;2357.5;33.2
18/07/2020;1900 UTC;2007.5;33.5
18/07/2020;2000 UTC;1375.7;32.5
18/07/2020;2100 UTC;596.6;30.9
18/07/2020;2200 UTC;25.7;28.4
18/07/2020;2300 UTC;;25.9
19/07/2020;0000 UTC;;24.4
19/07/2020;0100 UTC;;23.9
19/07/2020;0200 UTC;;23
19/07/2020;0300 UTC;;22.1
19/07/2020;0400 UTC;;21.5
19/07/2020;0500 UTC;;21.5
19/07/2020;0600 UTC;;20.9
19/07/2020;0700 UTC;;20.1
19/07/2020;0800 UTC;;19.8
19/07/2020;0900 UTC;;19.1
19/07/2020;1000 UTC;;18.5
19/07/2020;1100 UTC;183.6;20.1
19/07/2020;1200 UTC;851.2;22.7
19/07/2020;1300 UTC;1585.6;27.5
19/07/2020;1400 UTC;2139.9;29.7
19/07/2020;1500 UTC;2491.3;30.9
19/07/2020;1600 UTC;2793.6;31.5
19/07/2020;1700 UTC;2399.9;32.2
19/07/2020;1800 UTC;2525.9;32.3
19/07/2020;1900 UTC;2273.6;32.5
19/07/2020;2000 UTC;1182.4;31.6
19/07/2020;2100 UTC;657;30.4
19/07/2020;2200 UTC;25.9;27.6
19/07/2020;2300 UTC;;26.2
20/07/2020;0000 UTC;;24.9
20/07/2020;0100 UTC;;23.2
20/07/2020;0200 UTC;;22.9
20/07/2020;0300 UTC;;22.4
20/07/2020;0400 UTC;;21.3
20/07/2020;0500 UTC;;20.7
20/07/2020;0600 UTC;;20
20/07/2020;0700 UTC;;20.8
20/07/2020;0800 UTC;;20.9
20/07/2020;0900 UTC;;20.7
20/07/2020;1000 UTC;;20.5
20/07/2020;1100 UTC;151.7;21.9
20/07/2020;1200 UTC;652;23.9
20/07/2020;1300 UTC;1510.1;27.4
20/07/2020;1400 UTC;1821.1;29.4
20/07/2020;1500 UTC;2352.7;29.7
20/07/2020;1600 UTC;2139;31.3
20/07/2020;1700 UTC;2049.2;31.5
20/07/2020;1800 UTC;2357.4;31.9
20/07/2020;1900 UTC;1976.4;32.1
20/07/2020;2000 UTC;1406.3;30.9
20/07/2020;2100 UTC;627;29.6
20/07/2020;2200 UTC;23.9;27.5
20/07/2020;2300 UTC;;26.1
21/07/2020;0000 UTC;;24.4
21/07/2020;0100 UTC;;22.6
21/07/2020;0200 UTC;;22
21/07/2020;0300 UTC;;21.7
